seed;numberOfExperiments;numberOfParameters;N;time;solution;scaled_solution;dual_gap;rel_dual_gap;ncalls;num_nodes;termination;optimal_time;optimal_iteration;solution_source
1;100;10;34;3600.424;-1.4655640891217518;-146.5564089121752;1.4830590452803256;1.0119373531928295;451445;26397;TIME_LIMIT;2.733239e6;9865;vertex
2;100;10;34;3600.895;-1.208175259595995;-120.8175259595995;1.5450534633928912;1.278832231599864;478045;26701;TIME_LIMIT;2.538237e6;9360;vertex
3;100;10;34;3600.594;-1.2953355021709536;-129.53355021709535;1.8128832966411539;1.3995472938113729;457940;25175;TIME_LIMIT;3.067777e6;10745;vertex
4;100;10;34;3600.57;-1.1506865972202585;-115.06865972202584;2.071360664204897;1.8001084476074836;479228;26787;TIME_LIMIT;1.175626e6;4247;vertex
5;100;10;34;3600.132;-1.7560816059259658;-175.6081605925966;1.2985364522751741;0.7394510869501806;520340;27971;TIME_LIMIT;2.577347e6;10058;vertex
1;120;10;34;3600.171;-1.6799836995846495;-201.59804395015794;1.7329961344499207;1.031555326922742;429689;23873;TIME_LIMIT;2.021714e6;6486;vertex
2;120;10;34;3600.566;-1.4029759372871278;-168.35711247445533;1.669450200267281;1.1899350201938763;443828;24239;TIME_LIMIT;1.922211e6;6410;vertex
3;120;10;34;3600.45;-1.3536763775713974;-162.4411653085677;1.9091145820184932;1.4103183106759947;447523;24929;TIME_LIMIT;2.336333e6;8051;vertex
4;120;10;34;3600.212;-1.5016477174969318;-180.1977260996318;1.598772145693025;1.0646785707888853;473854;25595;TIME_LIMIT;3.317758e6;11797;vertex
5;120;10;34;3600.213;-1.7732823702381624;-212.79388442857947;1.7097093814318156;0.9641495399304012;451256;25593;TIME_LIMIT;652822.0;2305;vertex
1;150;12;44;3600.511;-1.1812736079104609;-177.19104118656912;2.889829415490187;2.4463675444353385;238837;11817;TIME_LIMIT;945405.0;1488;vertex
2;150;12;44;3600.432;-1.174650893246042;-176.1976339869063;2.873891421627942;2.4465919518319197;258292;12529;TIME_LIMIT;3.457011e6;6004;vertex
3;150;12;44;3600.311;-1.4434978635315336;-216.52467952973004;2.6251603745637264;1.8186105022291077;272728;13079;TIME_LIMIT;946621.0;1609;vertex
4;150;12;44;3600.75;-1.0901810673336172;-163.52716010004258;2.8376806595027277;2.602944358998248;246476;12439;TIME_LIMIT;3.210751e6;5512;vertex
5;150;12;44;3600.161;-1.6147927465877543;-242.21891198816314;2.631439135670951;1.6295832026936516;268107;13041;TIME_LIMIT;1.943397e6;3520;vertex
1;50;7;20;3600.492;-1.449294399326944;-72.4647199663472;0.21927955610726024;0.15130090629556991;1042249;90009;TIME_LIMIT;3.058537e6;39479;vertex
2;50;7;20;3600.546;-1.6954418952558556;-84.77209476279278;0.10676444459745404;0.06297145593499825;1125405;103699;TIME_LIMIT;1.216323e6;21084;vertex
3;50;7;20;3600.486;-1.7312436063349175;-86.56218031674587;0.13795358245160205;0.07968467403824986;1136153;94551;TIME_LIMIT;3.012477e6;41240;vertex
4;50;7;20;3601.019;-1.5511297962713897;-77.55648981356948;0.16592145161533556;0.10696812865962477;1111952;98245;TIME_LIMIT;3.556686e6;48699;vertex
5;50;7;20;3600.815;-1.4121299999122128;-70.60649999561063;0.312324892889591;0.2211729039883064;894794;67987;TIME_LIMIT;2.571086e6;25752;vertex
1;80;8;24;3600.1;-1.955215784962158;-156.41726279697264;0.6842495043762942;0.3499611191966402;583337;38631;TIME_LIMIT;2.60671e6;14169;vertex
2;80;8;24;3600.213;-1.4933620716925842;-119.46896573540673;0.7206267679697484;0.48255328137066344;589787;38765;TIME_LIMIT;2.355451e6;12833;vertex
3;80;8;24;3600.272;-1.6590663436042532;-132.72530748834026;0.5964246156611468;0.35949413232350846;570992;37549;TIME_LIMIT;1.088788e6;5984;vertex
4;80;8;24;3600.142;-1.6476881595018007;-131.81505276014406;0.6923045156285306;0.4201671970731753;566870;37411;TIME_LIMIT;3.193066e6;16824;vertex
5;80;8;24;3600.143;-1.7748815524132435;-141.99052419305949;0.5299717934892525;0.298595583896102;593905;38235;TIME_LIMIT;2.514852e6;13567;vertex
