seed,dimension,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings,list_active_set_size_cb,list_discarded_set_size_cb
3,7,129.0,-104.84402527398888,-17.20274206284843,OPTIMAL,28,0,0,11,3
3,7,231.0,-104.84402527398888,-17.20274206284843,OPTIMAL,48,0,0,13,8
3,7,351.0,-101.03673809827086,-19.00276813001957,OPTIMAL,74,0,0,13,9
3,7,454.0,-101.03673809827086,-49.4641928389764,OPTIMAL,93,0,0,13,14
3,7,580.0,-96.16090450512229,-49.4641928389764,OPTIMAL,114,0,0,13,6
3,7,682.0,-96.16090450512229,-49.4641928389764,OPTIMAL,135,0,0,9,12
3,7,800.0,-94.9124208565354,-49.4641928389764,OPTIMAL,159,0,0,12,3
3,7,901.0,-94.9124208565354,-49.4641928389764,OPTIMAL,177,0,0,9,13
3,7,1020.0,-94.29985441503776,-49.4641928389764,OPTIMAL,203,0,0,13,6
3,7,1122.0,-94.29985441503776,-49.4641928389764,OPTIMAL,221,0,0,10,10
3,7,1249.0,-94.29985441503776,-49.4641928389764,OPTIMAL,246,0,0,11,8
3,7,1351.0,-94.29985441503776,-49.4641928389764,OPTIMAL,265,0,0,10,11
3,7,1476.0,-94.29985441503776,-49.4641928389764,OPTIMAL,284,0,0,8,4
3,7,1577.0,-94.29985441503776,-49.4641928389764,OPTIMAL,304,0,0,12,8
3,7,1694.0,-94.29985441503776,-49.4641928389764,OPTIMAL,323,0,0,9,3
3,7,1795.0,-94.29985441503776,-49.4641928389764,OPTIMAL,340,0,0,13,12
3,7,1914.0,-94.19507360869542,-49.4641928389764,OPTIMAL,360,0,0,10,9
3,7,2014.0,-94.19507360869542,-49.4641928389764,OPTIMAL,376,0,0,12,15
3,7,2132.0,-94.19507360869542,-49.4641928389764,OPTIMAL,398,0,0,14,9
3,7,2232.0,-94.19507360869542,-49.4641928389764,OPTIMAL,415,0,0,7,15
3,7,2353.0,-93.26973123449483,-49.4641928389764,OPTIMAL,442,0,0,9,11
3,7,2456.0,-93.26973123449483,-49.4641928389764,OPTIMAL,460,0,0,11,11
3,7,2582.0,-93.0723658358168,-49.4641928389764,OPTIMAL,490,0,0,10,6
