seed;numberOfExperiments;numberOfParameters;N;time;solution;scaled_solution;dual_gap;rel_dual_gap;ncalls;num_nodes;termination;optimal_time;optimal_iteration;solution_source;avg_fixed_to_one;avg_fixed_to_zero;avg_pruned_nodes
2;45;10;9;151.291;-0.19251549888412633;-0.19251549888412633;0.009570288515393682;0.04971178201685449;455007;3010;OPTIMAL;62501.0;967;rounding;0.0;0.0;0.0
