seed;numberOfExperiments;numberOfParameters;N;time;solution;scaled_solution;dual_gap;rel_dual_gap;ncalls;num_nodes;termination;optimal_time;optimal_iteration;solution_source;avg_fixed_to_one;avg_fixed_to_zero;avg_pruned_nodes
1;80;26;40;3600.125;-3.230315658740771;-3.230315658740771;0.2875653066278665;0.08902080694490522;10873672;38573;TIME_LIMIT;2.336e6;13175;rounding;0.0;0.0;0.0
2;80;26;40;21.831;-2.6602413718608195;-2.6602413718608195;0.132964154139243;0.04998198868181482;61336;803;OPTIMAL;15925.0;328;rounding;0.0;0.0;0.0
3;80;26;40;3600.106;-3.4157811971354985;-3.4157811971354985;0.4837921944960093;0.14163442169589824;10239142;49399;TIME_LIMIT;1.582061e6;12011;rounding;0.0;0.0;0.0
4;80;26;40;3600.155;-3.287873877849657;-3.287873877849657;0.5970408613949258;0.1815887359357604;10501572;41775;TIME_LIMIT;278068.0;2497;hyperplane_aware_rounding;0.0;0.0;0.0
5;80;26;40;3600.284;-3.215991586704659;-3.215991586704659;0.475794594671203;0.14794646747155737;9594086;54631;TIME_LIMIT;397883.0;4176;sr_rounding;0.0;0.0;0.0
1;100;33;50;2.973;-1.7579947355380854;-1.7579947355380854;0.08638271458690339;0.04913707239314539;1653;35;OPTIMAL;2573.0;10;vertex;0.0;0.0;0.0
2;100;33;50;3600.08;-2.980054231626766;-2.980054231626766;0.44752359441752576;0.15017296989700402;7511943;20585;TIME_LIMIT;1.983344e6;6048;rounding;0.0;0.0;0.0
3;100;33;50;3600.164;-2.9698266571120953;-2.9698266571120953;0.5226758505047804;0.17599540675314645;7384156;19985;TIME_LIMIT;2.256608e6;6820;rounding_lmo_01;0.0;0.0;0.0
4;100;33;50;3600.38;-3.0109352599411787;-3.0109352599411787;0.7106025863776031;0.23600726187366955;6878565;31769;TIME_LIMIT;1.906264e6;9239;rounding;0.0;0.0;0.0
5;100;33;50;3600.309;-2.923856943775421;-2.923856943775421;0.2197779861777045;0.0751671475054853;6967337;28813;TIME_LIMIT;2.268911e6;9549;rounding;0.0;0.0;0.0
1;150;50;75;3600.496;-2.4626793782874827;-2.4626793782874827;0.45141391459465785;0.18330194282479662;963459;5235;TIME_LIMIT;1.724638e6;1691;hyperplane_aware_rounding;0.0;0.0;0.0
2;150;50;75;3600.33;-2.484160040251713;-2.484160040251713;1.0942730024158607;0.44050020316121863;973162;4359;TIME_LIMIT;1.977817e6;1245;rounding;0.0;0.0;0.0
3;150;50;75;3600.168;-2.5819497795049373;-2.5819497795049373;0.764897618748432;0.2962480621505711;1010377;3165;TIME_LIMIT;2.38092e6;1116;rounding;0.0;0.0;0.0
4;150;50;75;3600.505;-2.4912921479809684;-2.4912921479809684;0.828638366335678;0.33261388753913745;963551;5467;TIME_LIMIT;2.115425e6;1795;rounding_lmo_01;0.0;0.0;0.0
5;150;50;75;3600.999;-2.2996717845304184;-2.2996717845304184;0.19872692099644595;0.08641534080352471;916966;6823;TIME_LIMIT;1.890774e6;2115;hyperplane_aware_rounding;0.0;0.0;0.0
1;200;66;100;3600.45;-2.2405259075318895;-2.2405259075318895;0.7334221458354424;0.327343747005971;2108484;9319;TIME_LIMIT;1.13319e6;1868;rounding;0.0;0.0;0.0
2;200;66;100;3600.608;-2.224653509847179;-2.224653509847179;0.3975562606368732;0.17870480004060635;2091288;12987;TIME_LIMIT;3.443043e6;6258;rounding;0.0;0.0;0.0
3;200;66;100;3600.901;-2.2199290550202697;-2.2199290550202697;0.346656290031909;0.15615647231967228;1874891;17583;TIME_LIMIT;2.390173e6;6713;rounding;0.0;0.0;0.0
4;200;66;100;3600.753;-2.2061183258783847;-2.2061183258783847;0.3483695324486371;0.15791062898221056;1837439;14561;TIME_LIMIT;3.044118e6;6123;rounding;0.0;0.0;0.0
5;200;66;100;3600.67;-2.3055455195063894;-2.3055455195063894;0.9225699275408967;0.40015255380358583;1937250;10483;TIME_LIMIT;3.195499e6;4774;rounding;0.0;0.0;0.0
