seed;numberOfExperiments;numberOfParameters;N;time;solution;scaled_solution;dual_gap;rel_dual_gap;ncalls;num_nodes;termination;optimal_time;optimal_iteration;solution_source
5;80;8;12;3600.502;-0.8619484131774704;-68.95587305419764;0.19803985096958332;0.22975835669739555;15190003;99193;TIME_LIMIT;68150.0;2343;rounding
