seed;numberOfExperiments;numberOfParameters;N;time;solution;scaled_solution;dual_gap;rel_dual_gap;ncalls;num_nodes;termination;optimal_time;optimal_iteration;solution_source;avg_fixed_to_one;avg_fixed_to_zero;avg_pruned_nodes
2;1770;60;59;3600.281;-0.31878480109596263;-0.31878480109596263;7.253279077366751;22.75290118108022;342375;333;TIME_LIMIT;3.061044e6;145;follow_gradient;0.0;0.0;0.0
