seed;numberOfExperiments;numberOfParameters;N;time;solution;scaled_solution;dual_gap;rel_dual_gap;ncalls;num_nodes;termination;optimal_time;optimal_iteration;solution_source;avg_fixed_to_one;avg_fixed_to_zero;avg_pruned_nodes
4;50;7;20;3600.007;-48.92801076156209;-0.012175255938418887;2.504317787266416;0.05118372376654665;11096670;2215;TIME_LIMIT;561624.0;180;rounding;0.0;0.0;0.0
