seed,dimension,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings,list_active_set_size_cb,list_discarded_set_size_cb
3,7,125.0,-104.3289849598109,-6.974231623953415,OPTIMAL,27,0,0,7,0
3,7,235.0,-104.3289849598109,-22.893817025326626,OPTIMAL,50,0,0,8,0
3,7,357.0,-104.3289849598109,-22.893817025326626,OPTIMAL,72,0,0,11,0
3,7,463.0,-104.3289849598109,-22.893817025326626,OPTIMAL,93,0,0,14,0
3,7,589.0,-99.05866550428313,-22.893817025326626,OPTIMAL,120,0,0,14,0
3,7,716.0,-99.05866550428313,-24.836409805919264,OPTIMAL,137,0,0,11,0
3,7,822.0,-96.96439022480388,-24.836409805919264,OPTIMAL,158,0,0,12,0
3,7,945.0,-96.96439022480388,-24.836409805919264,OPTIMAL,174,0,0,7,0
3,7,1072.0,-95.04134954720995,-26.562798675712266,OPTIMAL,194,0,0,9,0
3,7,1179.0,-95.04134954720995,-26.562798675712266,OPTIMAL,213,0,0,10,0
3,7,1300.0,-94.54506810637412,-34.03757987925473,OPTIMAL,234,0,0,14,0
3,7,1408.0,-94.54506810637412,-34.03757987925473,OPTIMAL,257,0,0,17,0
3,7,1533.0,-94.42519088498723,-34.03757987925473,OPTIMAL,280,0,0,8,0
3,7,1655.0,-94.42519088498723,-34.03757987925473,OPTIMAL,301,0,0,13,0
3,7,1761.0,-93.72884742799144,-34.03757987925473,OPTIMAL,323,0,0,13,0
3,7,1882.0,-93.72884742799144,-34.03757987925473,OPTIMAL,341,0,0,13,0
3,7,1989.0,-93.16506408982437,-34.03757987925473,OPTIMAL,360,0,0,8,0
3,7,2114.0,-93.16506408982437,-34.03757987925473,OPTIMAL,376,0,0,11,0
3,7,2235.0,-92.67463484300629,-34.03757987925473,OPTIMAL,398,0,0,10,0
3,7,2341.0,-92.67463484300629,-34.03757987925473,OPTIMAL,414,0,0,12,0
3,7,2461.0,-91.87518807008576,-34.03757987925473,OPTIMAL,436,0,0,11,0
3,7,2566.0,-91.87518807008576,-34.03757987925473,OPTIMAL,454,0,0,17,0
3,7,2692.0,-91.40731768364545,-34.03757987925473,OPTIMAL,480,0,0,11,0
3,7,2813.0,-91.40731768364545,-34.03757987925473,OPTIMAL,495,0,0,12,0
3,7,2919.0,-90.92868274350711,-34.03757987925473,OPTIMAL,516,0,0,13,0
3,7,3043.0,-90.92868274350711,-34.03757987925473,OPTIMAL,538,0,0,10,0
3,7,3149.0,-90.92868274350711,-34.03757987925473,OPTIMAL,559,0,0,14,0
3,7,3273.0,-90.92868274350711,-34.03757987925473,OPTIMAL,577,0,0,11,0
3,7,3397.0,-90.43290185377664,-34.03757987925473,OPTIMAL,601,0,0,14,0
3,7,3503.0,-90.43290185377664,-34.03757987925473,OPTIMAL,622,0,0,13,0
3,7,3624.0,-90.1870801570014,-34.03757987925473,OPTIMAL,646,0,0,11,0
3,7,3729.0,-90.1870801570014,-34.03757987925473,OPTIMAL,659,0,0,11,0
3,7,3862.0,-90.1870801570014,-34.03757987925473,OPTIMAL,680,0,0,9,0
3,7,3983.0,-90.1870801570014,-34.03757987925473,OPTIMAL,697,0,0,7,0
3,7,4089.0,-89.87997541160114,-34.03757987925473,OPTIMAL,724,0,0,15,0
3,7,4211.0,-89.87997541160114,-34.03757987925473,OPTIMAL,739,0,0,11,0
3,7,4321.0,-89.87997541160114,-51.7316676825012,OPTIMAL,756,0,0,9,0
3,7,4445.0,-89.87997541160114,-51.7316676825012,OPTIMAL,769,0,0,8,0
3,7,4566.0,-89.87997541160114,-51.7316676825012,OPTIMAL,789,0,0,8,0
3,7,4672.0,-89.87997541160114,-51.7316676825012,OPTIMAL,801,0,0,8,0
3,7,4799.0,-89.77656813077175,-51.8666285988689,OPTIMAL,816,0,0,7,0
3,7,4922.0,-89.77656813077175,-51.8666285988689,OPTIMAL,836,0,0,14,0
3,7,5028.0,-89.77656813077175,-51.8666285988689,OPTIMAL,854,0,0,8,0
3,7,5149.0,-89.77656813077175,-51.8666285988689,OPTIMAL,873,0,0,12,0
3,7,5265.0,-89.76858660250886,-51.8666285988689,OPTIMAL,892,0,0,11,0
3,7,5390.0,-89.76858660250886,-51.8666285988689,OPTIMAL,908,0,0,11,0
3,7,5513.0,-89.52652397850524,-51.8666285988689,OPTIMAL,929,0,0,8,0
3,7,5620.0,-89.52652397850524,-51.8666285988689,OPTIMAL,945,0,0,12,0
3,7,5741.0,-89.52652397850524,-51.8666285988689,OPTIMAL,968,0,0,8,0
3,7,5846.0,-89.52652397850524,-51.8666285988689,OPTIMAL,982,0,0,9,0
3,7,5973.0,-89.52652397850524,-51.8666285988689,OPTIMAL,1004,0,0,9,0
3,7,6093.0,-89.52652397850524,-51.8666285988689,OPTIMAL,1022,0,0,9,0
3,7,6200.0,-89.52652397850524,-51.8666285988689,OPTIMAL,1042,0,0,7,0
3,7,6321.0,-89.52652397850524,-51.8666285988689,OPTIMAL,1058,0,0,8,0
3,7,6426.0,-89.39487051512292,-51.8666285988689,OPTIMAL,1078,0,0,6,0
3,7,6553.0,-89.39487051512292,-51.8666285988689,OPTIMAL,1096,0,0,14,0
3,7,6677.0,-89.39487051512292,-51.8666285988689,OPTIMAL,1117,0,0,9,0
3,7,6783.0,-89.39487051512292,-51.8666285988689,OPTIMAL,1134,0,0,4,0
3,7,6906.0,-89.39487051512292,-51.8666285988689,OPTIMAL,1160,0,0,11,0
3,7,7012.0,-89.39487051512292,-51.8666285988689,OPTIMAL,1177,0,0,10,0
3,7,7136.0,-89.39487051512292,-51.8666285988689,OPTIMAL,1192,0,0,4,0
3,7,7263.0,-89.39487051512292,-51.8666285988689,OPTIMAL,1208,0,0,3,0
3,7,7369.0,-88.99455161744751,-51.8666285988689,OPTIMAL,1225,0,0,9,0
3,7,7491.0,-88.99455161744751,-51.8666285988689,OPTIMAL,1242,0,0,10,0
3,7,7597.0,-88.99455161744751,-51.8666285988689,OPTIMAL,1260,0,0,11,0
3,7,7720.0,-88.99455161744751,-51.8666285988689,OPTIMAL,1279,0,0,12,0
3,7,7841.0,-88.99455161744751,-51.8666285988689,OPTIMAL,1299,0,0,8,0
3,7,7948.0,-88.99455161744751,-51.8666285988689,OPTIMAL,1314,0,0,7,0
3,7,8069.0,-88.99455161744751,-51.8666285988689,OPTIMAL,1333,0,0,4,0
3,7,8176.0,-88.99455161744751,-51.8666285988689,OPTIMAL,1348,0,0,5,0
3,7,8301.0,-88.64726012101724,-51.8666285988689,OPTIMAL,1366,0,0,9,0
3,7,8421.0,-88.64726012101724,-51.8666285988689,OPTIMAL,1383,0,0,7,0
3,7,8528.0,-87.91324147381461,-51.8666285988689,OPTIMAL,1401,0,0,9,0
3,7,8650.0,-87.91324147381461,-51.8666285988689,OPTIMAL,1420,0,0,8,0
3,7,8758.0,-87.75665753637794,-51.8666285988689,OPTIMAL,1443,0,0,6,0
3,7,8883.0,-87.75665753637794,-51.8666285988689,OPTIMAL,1465,0,0,16,0
3,7,9003.0,-87.75665753637794,-51.8666285988689,OPTIMAL,1482,0,0,6,0
3,7,9110.0,-87.75665753637794,-51.8666285988689,OPTIMAL,1497,0,0,12,0
3,7,9232.0,-87.32827300474888,-51.8666285988689,OPTIMAL,1516,0,0,5,0
3,7,9358.0,-87.32827300474888,-51.8666285988689,OPTIMAL,1532,0,0,14,0
3,7,9465.0,-87.32827300474888,-51.8666285988689,OPTIMAL,1554,0,0,6,0
3,7,9585.0,-87.32827300474888,-51.8666285988689,OPTIMAL,1570,0,0,10,0
3,7,9691.0,-87.22123611562216,-51.8666285988689,OPTIMAL,1591,0,0,10,0
3,7,9822.0,-87.22123611562216,-51.8666285988689,OPTIMAL,1606,0,0,8,0
3,7,9946.0,-87.18177853898098,-51.8666285988689,OPTIMAL,1625,0,0,6,0
3,7,10053.0,-87.18177853898098,-51.8666285988689,OPTIMAL,1647,0,0,16,0
3,7,10177.0,-87.18177853898098,-51.8666285988689,OPTIMAL,1664,0,0,17,0
3,7,10284.0,-87.18177853898098,-51.8666285988689,OPTIMAL,1681,0,0,14,0
3,7,10408.0,-87.16798504991489,-51.8666285988689,OPTIMAL,1705,0,0,11,0
3,7,10530.0,-87.16798504991489,-51.8666285988689,OPTIMAL,1718,0,0,9,0
3,7,10636.0,-87.16798504991489,-51.8666285988689,OPTIMAL,1744,0,0,15,0
3,7,10757.0,-87.16798504991489,-51.8666285988689,OPTIMAL,1765,0,0,11,0
3,7,10863.0,-87.16798504991489,-51.8666285988689,OPTIMAL,1782,0,0,8,0
3,7,10989.0,-87.16798504991489,-51.8666285988689,OPTIMAL,1797,0,0,9,0
3,7,11112.0,-87.16798504991489,-51.8666285988689,OPTIMAL,1815,0,0,8,0
3,7,11219.0,-87.16798504991489,-51.8666285988689,OPTIMAL,1831,0,0,8,0
3,7,11343.0,-87.16798504991489,-51.8666285988689,OPTIMAL,1848,0,0,9,0
3,7,11449.0,-87.16798504991489,-51.8666285988689,OPTIMAL,1867,0,0,10,0
3,7,11572.0,-87.1137237949367,-51.8666285988689,OPTIMAL,1883,0,0,6,0
3,7,11693.0,-87.1137237949367,-51.8666285988689,OPTIMAL,1898,0,0,15,0
3,7,11799.0,-86.8495264502754,-51.8666285988689,OPTIMAL,1918,0,0,8,0
3,7,11920.0,-86.8495264502754,-51.8666285988689,OPTIMAL,1935,0,0,6,0
3,7,12026.0,-86.7297964816311,-51.8666285988689,OPTIMAL,1950,0,0,10,0
3,7,12153.0,-86.7297964816311,-51.8666285988689,OPTIMAL,1968,0,0,7,0
3,7,12284.0,-86.67909364003158,-51.8666285988689,OPTIMAL,1986,0,0,12,0
3,7,12391.0,-86.67909364003158,-51.8666285988689,OPTIMAL,2002,0,0,13,0
3,7,12511.0,-86.40980017145355,-51.8666285988689,OPTIMAL,2015,0,0,7,0
3,7,12617.0,-86.40980017145355,-51.8666285988689,OPTIMAL,2030,0,0,9,0
3,7,12741.0,-86.40980017145355,-51.8666285988689,OPTIMAL,2048,0,0,9,0
3,7,12866.0,-86.40980017145355,-51.8666285988689,OPTIMAL,2070,0,0,14,0
3,7,12973.0,-86.40980017145355,-51.8666285988689,OPTIMAL,2088,0,0,10,0
3,7,13100.0,-86.40980017145355,-52.38198912005284,OPTIMAL,2103,0,0,6,0
3,7,13207.0,-86.40353111876112,-52.38198912005284,OPTIMAL,2122,0,0,7,0
3,7,13331.0,-86.40353111876112,-52.38198912005284,OPTIMAL,2139,0,0,15,0
3,7,13453.0,-86.36294952290845,-52.38198912005284,OPTIMAL,2157,0,0,11,0
3,7,13559.0,-86.36294952290845,-52.38198912005284,OPTIMAL,2178,0,0,13,0
3,7,13685.0,-86.33217707068023,-52.38198912005284,OPTIMAL,2196,0,0,7,0
3,7,13790.0,-86.33217707068023,-52.38198912005284,OPTIMAL,2211,0,0,10,0
3,7,13914.0,-86.3282370852151,-52.38198912005284,OPTIMAL,2233,0,0,8,0
3,7,14038.0,-86.3282370852151,-52.38198912005284,OPTIMAL,2248,0,0,10,0
3,7,14145.0,-86.3282370852151,-52.38198912005284,OPTIMAL,2263,0,0,5,0
3,7,14265.0,-86.3282370852151,-52.38198912005284,OPTIMAL,2279,0,0,10,0
3,7,14391.0,-86.3282370852151,-59.06873820716742,OPTIMAL,2292,0,0,10,0
3,7,14499.0,-86.3282370852151,-59.06873820716742,OPTIMAL,2308,0,0,7,0
3,7,14621.0,-86.29831510067073,-59.06873820716742,OPTIMAL,2326,0,0,8,0
3,7,14728.0,-86.29831510067073,-59.06873820716742,OPTIMAL,2342,0,0,12,0
3,7,14853.0,-86.29831510067073,-59.06873820716742,OPTIMAL,2357,0,0,10,0
3,7,14975.0,-86.29831510067073,-59.06873820716742,OPTIMAL,2370,0,0,9,0
3,7,15082.0,-86.26702085035423,-59.06873820716742,OPTIMAL,2386,0,0,8,0
3,7,15202.0,-86.26702085035423,-59.06873820716742,OPTIMAL,2404,0,0,8,0
3,7,15308.0,-86.26702085035423,-59.06873820716742,OPTIMAL,2423,0,0,4,0
3,7,15429.0,-86.26702085035423,-59.06873820716742,OPTIMAL,2436,0,0,6,0
3,7,15553.0,-86.20750685724161,-59.06873820716742,OPTIMAL,2453,0,0,7,0
3,7,15659.0,-86.20750685724161,-59.06873820716742,OPTIMAL,2469,0,0,9,0
3,7,15782.0,-86.05185473860354,-59.06873820716742,OPTIMAL,2487,0,0,5,0
3,7,15888.0,-86.05185473860354,-59.06873820716742,OPTIMAL,2503,0,0,10,0
3,7,16014.0,-85.99011502445144,-59.06873820716742,OPTIMAL,2521,0,0,9,0
3,7,16137.0,-85.99011502445144,-59.06873820716742,OPTIMAL,2539,0,0,13,0
3,7,16243.0,-85.91781940251374,-59.06873820716742,OPTIMAL,2556,0,0,8,0
3,7,16364.0,-85.91781940251374,-59.06873820716742,OPTIMAL,2570,0,0,9,0
3,7,16470.0,-85.75902383339599,-59.06873820716742,OPTIMAL,2583,0,0,9,0
3,7,16592.0,-85.75902383339599,-59.06873820716742,OPTIMAL,2600,0,0,12,0
3,7,16715.0,-85.75902383339599,-59.06873820716742,OPTIMAL,2618,0,0,7,0
3,7,16821.0,-85.75902383339599,-59.06873820716742,OPTIMAL,2634,0,0,12,0
3,7,16943.0,-85.75902383339599,-59.06873820716742,OPTIMAL,2648,0,0,11,0
3,7,17048.0,-85.75902383339599,-59.06873820716742,OPTIMAL,2663,0,0,10,0
3,7,17171.0,-85.75902383339599,-59.06873820716742,OPTIMAL,2681,0,0,9,0
3,7,17298.0,-85.75902383339599,-59.06873820716742,OPTIMAL,2690,0,0,8,0
3,7,17404.0,-85.75902383339599,-59.06873820716742,OPTIMAL,2709,0,0,5,0
3,7,17528.0,-85.75902383339599,-59.06873820716742,OPTIMAL,2722,0,0,8,0
3,7,17634.0,-85.75901777512229,-59.06873820716742,OPTIMAL,2736,0,0,9,0
3,7,17757.0,-85.75901777512229,-59.06873820716742,OPTIMAL,2755,0,0,5,0
3,7,17885.0,-85.75901777512229,-59.06873820716742,OPTIMAL,2773,0,0,11,0
3,7,17990.0,-85.75901777512229,-59.06873820716742,OPTIMAL,2790,0,0,7,0
3,7,18113.0,-85.75901777512229,-59.06873820716742,OPTIMAL,2815,0,0,10,0
3,7,18220.0,-85.75901777512229,-59.06873820716742,OPTIMAL,2833,0,0,12,0
3,7,18342.0,-85.75901777512229,-59.06873820716742,OPTIMAL,2846,0,0,7,0
3,7,18464.0,-85.75901777512229,-59.06873820716742,OPTIMAL,2860,0,0,11,0
3,7,18571.0,-85.51054608583063,-59.06873820716742,OPTIMAL,2875,0,0,9,0
3,7,18693.0,-85.51054608583063,-59.06873820716742,OPTIMAL,2891,0,0,7,0
3,7,18798.0,-85.49186176042942,-59.06873820716742,OPTIMAL,2908,0,0,5,0
