seed,numberOfExperiments,numberOfParameters,time,N,solution,dual_bound,rel_gap,scaled_solution,termination,feasible,n_nodes,n_cuts_found,n_cuts_applied,n_sdp_iters
5,80,26,3600.007245,40,12.478076941832597,12.641191902289513,0.013072123310129233,-12.47807782227793,TIME_LIMIT,true,193389,0,0,5572525
