seed,dimension,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings,list_active_set_size_cb,list_discarded_set_size_cb
4,7,155.0,-115.77467338476566,-99.11536653475594,OPTIMAL,26,0,0,9,0
4,7,306.0,-115.77467338476566,-99.11536653475594,OPTIMAL,47,0,0,14,0
4,7,458.0,-107.80350859495893,-100.0242584727068,OPTIMAL,70,0,0,15,0
4,7,610.0,-107.80350859495893,-100.0242584727068,OPTIMAL,86,0,0,8,0
4,7,762.0,-107.80350859495893,-100.0242584727068,OPTIMAL,104,0,0,15,0
4,7,917.0,-107.80350859495893,-100.0242584727068,OPTIMAL,124,0,0,13,0
4,7,1068.0,-107.80350859495893,-100.0242584727068,OPTIMAL,145,0,0,18,0
4,7,1220.0,-107.80350859495893,-100.0242584727068,OPTIMAL,162,0,0,15,0
4,7,1372.0,-107.39831476420102,-100.0242584727068,OPTIMAL,181,0,0,11,0
4,7,1480.0,-107.39831476420102,-100.0242584727068,OPTIMAL,195,0,0,18,0
4,7,1633.0,-107.39831476420102,-100.0242584727068,OPTIMAL,220,0,0,15,0
4,7,1785.0,-107.39831476420102,-100.0242584727068,OPTIMAL,235,0,0,14,0
4,7,1938.0,-107.39831476420102,-100.0242584727068,OPTIMAL,257,0,0,9,0
4,7,1963.0,-107.39831476420102,-100.0242584727068,OPTIMAL,269,0,0,18,0
4,7,2071.0,-106.85986599698096,-100.0242584727068,OPTIMAL,289,0,0,15,0
4,7,2227.0,-106.85986599698096,-100.0242584727068,OPTIMAL,304,0,0,17,0
4,7,2379.0,-106.76550407377253,-100.0242584727068,OPTIMAL,325,0,0,14,0
4,7,2532.0,-106.76550407377253,-100.0242584727068,OPTIMAL,338,0,0,13,0
4,7,2684.0,-106.08914046491901,-100.0242584727068,OPTIMAL,364,0,0,19,0
4,7,2841.0,-106.08914046491901,-100.0242584727068,OPTIMAL,383,0,0,15,0
4,7,2993.0,-106.08914046491901,-100.0242584727068,OPTIMAL,405,0,0,13,0
4,7,3145.0,-106.08914046491901,-100.0242584727068,OPTIMAL,419,0,0,17,0
4,7,3296.0,-106.08914046491901,-100.0242584727068,OPTIMAL,438,0,0,11,0
4,7,3449.0,-106.08914046491901,-100.0242584727068,OPTIMAL,454,0,0,12,0
4,7,3606.0,-106.08914046491901,-100.0242584727068,OPTIMAL,475,0,0,14,0
4,7,3758.0,-106.08914046491901,-100.0242584727068,OPTIMAL,496,0,0,18,0
4,7,3910.0,-106.08914046491901,-100.0242584727068,OPTIMAL,516,0,0,14,0
4,7,4061.0,-106.08914046491901,-100.0242584727068,OPTIMAL,532,0,0,9,0
4,7,4214.0,-106.08914046491901,-100.0242584727068,OPTIMAL,549,0,0,9,0
4,7,4370.0,-106.08914046491901,-100.0242584727068,OPTIMAL,566,0,0,10,0
4,7,4523.0,-106.08914046491901,-100.0242584727068,OPTIMAL,584,0,0,8,0
4,7,4678.0,-106.08914046491901,-100.0242584727068,OPTIMAL,601,0,0,14,0
4,7,4832.0,-106.08914046491901,-100.0242584727068,OPTIMAL,620,0,0,11,0
4,7,4951.0,-106.08914046491901,-100.0242584727068,OPTIMAL,635,0,0,14,0
4,7,5107.0,-105.61616989878561,-100.0242584727068,OPTIMAL,649,0,0,9,0
4,7,5260.0,-105.61616989878561,-100.0242584727068,OPTIMAL,664,0,0,17,0
4,7,5379.0,-105.40595092377752,-100.0242584727068,OPTIMAL,682,0,0,15,0
4,7,5536.0,-105.40595092377752,-100.0242584727068,OPTIMAL,697,0,0,20,0
4,7,5689.0,-105.40595092377752,-100.0242584727068,OPTIMAL,715,0,0,11,0
4,7,5841.0,-105.40595092377752,-100.0242584727068,OPTIMAL,727,0,0,12,0
4,7,5995.0,-105.40595092377752,-100.0242584727068,OPTIMAL,755,0,0,15,0
4,7,6147.0,-105.40595092377752,-100.0242584727068,OPTIMAL,770,0,0,13,0
4,7,6299.0,-105.40595092377752,-100.0242584727068,OPTIMAL,789,0,0,12,0
4,7,6452.0,-105.40595092377752,-100.0242584727068,OPTIMAL,803,0,0,12,0
4,7,6607.0,-104.67581829483197,-100.0242584727068,OPTIMAL,823,0,0,11,0
